x,y
1.088147477800824,13.264442433402472
-0.3460681830650036,8.961795450804988
1.1084151472278538,13.325245441683562
0.9543901991675047,12.863170597502513
0.550785847744176,11.652357543232528
2.5932568278571866,17.77977048357156
0.570291322076477,11.710873966229432
0.665942813750147,11.99782844125044
2.732784563545782,18.198353690637347
-1.1665058385550313,6.500482484334906
-1.1439940940636555,6.568017717809034
1.0781483049940859,13.234444914982259
-0.009342237233599648,9.971973288299202
0.19814157265318738,10.594424717959562
0.30248182894491793,10.907445486834753
1.4274069739663446,14.282220921899034
0.11917214287647061,10.357516428629411
-1.3341828290628914,5.997451512811326
1.68992256516461,15.06976769549383
-0.5610235576691721,8.316929326992483
-0.04283776563706566,9.871486703088802
-0.23090564775662017,9.307283056730139
0.0858728256602126,10.257618476980637
-0.1989155262111665,9.4032534213665
-0.8470858359850415,7.458742492044875
0.17860259576852258,10.535807787305568
-0.4653714026893921,8.603885791931823
-1.6904594912518898,4.9286215262443305
-3.294671156955866,0.11598652913240137
1.0980303508676772,13.294091052603031
-2.668362407824317,1.9949127765270482
-0.6230627584056547,8.130811724783037
0.12735249948819205,10.382057498464576
-1.4886200889419705,5.534139733174088
-1.7023251452128787,4.8930245643613635
0.4090579551986013,11.227173865595804
-1.5837974991891068,5.248607502432679
-1.975604318517014,4.073187044448958
1.5606805684827054,14.682041705448116
1.0028577314398102,13.00857319431943
1.810919534233733,15.432758602701199
-2.8487313260774596,1.4538060217676207
1.0039219254155232,13.01176577624657
0.7542701276339513,12.262810382901854
0.38061217692364524,11.141836530770936
-1.1658759160102123,6.502372251969363
-1.2177104222610307,6.346868733216908
0.8759902989971352,12.627970896991405
-0.506947416243679,8.479157751268962
-1.1569551018051523,6.529134694584544
0.7879702027490826,12.363910608247249
-1.5594335330679228,5.3216994007962315
0.05129398916758157,10.153881967502745
1.1068329756409898,13.32049892692297
1.2666794882058459,13.800038464617538
0.3997456602519833,11.19923698075595
-0.015648546429370983,9.953054360711887
3.2956418584438776,19.88692557533163
-0.6956170271886936,7.913148918433919
0.18177771834783224,10.545333155043497
-1.9974525349953762,4.007642395013871
0.2990427959683453,10.897128387905036
1.0867705595211195,13.260311678563358
-0.8422139533012001,7.4733581400963995
0.5220686620960694,11.566205986288209
-1.2015752142229814,6.395274357331056
-0.3202187141159507,9.039343857652147
0.46706913204763867,11.401207396142915
-0.48951509812595795,8.531454705622126
-1.9596498593902856,4.1210504218291435
0.16093164382948288,10.48279493148845
-0.18321415358267998,9.45035753925196
1.105149275007138,13.315447825021415
0.7672810563017883,12.301843168905364
0.6628400495660217,11.988520148698065
1.097185685785947,13.291557057357842
0.585880694220817,11.757642082662452
-0.9194416627806795,7.241675011657962
-2.0091485785773524,3.9725542642679432
1.1074291099489435,13.32228732984683
0.9271458218659081,12.781437465597724
0.7490241454073328,12.247072436221998
-0.8616983402951247,7.414904979114626
-0.12897412583898174,9.613077622483054
-1.9352575700356012,4.194227289893196
1.6158243653037216,14.847473095911166
-0.3000416491490026,9.099875052552992
0.5520536106389454,11.656160831916836
-3.2172898302479234,0.34813050925622946
-0.9448866449623461,7.165340065112962
-1.3236799719214711,6.028960084235587
0.7086206083331557,12.125861824999467
0.1761413784208727,10.528424135262618
-0.7211577556416937,7.836526733074919
-1.3244884637310919,6.026534608806724
-1.6281145074922083,5.115656477523375
-1.4679659980837545,5.596102005748737
0.17415627322245175,10.522468819667356
-0.3338896464588146,8.998331060623556
0.4704628121245703,11.411388436373711
